  0.0  0.000E+0  0.000E+0  0.000E+0  0.000E+0  0.000E+0  0.000E+0  0.000E+0  0.000E+0  0.000E+0  0.000E+0
  0.2 -3.112E-3 -3.250E-3 -3.387E-3 -3.523E-3 -3.658E-3 -3.792E-3 -3.925E-3 -4.058E-3 -4.190E-3 -4.320E-3
  0.4 -1.216E-2 -1.269E-2 -1.323E-2 -1.375E-2 -1.428E-2 -1.480E-2 -1.532E-2 -1.583E-2 -1.634E-2 -1.685E-2
  0.6 -2.630E-2 -2.745E-2 -2.860E-2 -2.973E-2 -3.086E-2 -3.198E-2 -3.309E-2 -3.419E-2 -3.528E-2 -3.637E-2
  0.8 -4.428E-2 -4.620E-2 -4.811E-2 -5.000E-2 -5.188E-2 -5.374E-2 -5.559E-2 -5.742E-2 -5.924E-2 -6.104E-2
  1.0 -6.454E-2 -6.732E-2 -7.007E-2 -7.280E-2 -7.550E-2 -7.819E-2 -8.084E-2 -8.348E-2 -8.609E-2 -8.868E-2
  1.2 -8.542E-2 -8.907E-2 -9.267E-2 -9.625E-2 -9.979E-2 -1.033E-1 -1.068E-1 -1.102E-1 -1.136E-1 -1.170E-1
  1.4 -1.053E-1 -1.098E-1 -1.142E-1 -1.185E-1 -1.229E-1 -1.271E-1 -1.314E-1 -1.356E-1 -1.397E-1 -1.438E-1
  1.6 -1.228E-1 -1.279E-1 -1.330E-1 -1.381E-1 -1.430E-1 -1.480E-1 -1.529E-1 -1.577E-1 -1.625E-1 -1.672E-1
  1.8 -1.366E-1 -1.423E-1 -1.479E-1 -1.535E-1 -1.590E-1 -1.645E-1 -1.699E-1 -1.752E-1 -1.805E-1 -1.857E-1
  2.0 -1.459E-1 -1.520E-1 -1.580E-1 -1.639E-1 -1.698E-1 -1.756E-1 -1.814E-1 -1.871E-1 -1.927E-1 -1.983E-1
  2.2 -1.503E-1 -1.565E-1 -1.627E-1 -1.688E-1 -1.749E-1 -1.808E-1 -1.868E-1 -1.926E-1 -1.984E-1 -2.042E-1
  2.4 -1.494E-1 -1.556E-1 -1.618E-1 -1.679E-1 -1.739E-1 -1.799E-1 -1.858E-1 -1.917E-1 -1.975E-1 -2.033E-1
  2.6 -1.434E-1 -1.494E-1 -1.554E-1 -1.613E-1 -1.672E-1 -1.730E-1 -1.787E-1 -1.845E-1 -1.901E-1 -1.957E-1
  2.8 -1.325E-1 -1.382E-1 -1.438E-1 -1.494E-1 -1.549E-1 -1.604E-1 -1.659E-1 -1.713E-1 -1.767E-1 -1.820E-1
  3.0 -1.174E-1 -1.225E-1 -1.277E-1 -1.328E-1 -1.378E-1 -1.429E-1 -1.479E-1 -1.529E-1 -1.578E-1 -1.627E-1
  3.2 -9.859E-2 -1.031E-1 -1.076E-1 -1.121E-1 -1.166E-1 -1.211E-1 -1.255E-1 -1.299E-1 -1.343E-1 -1.387E-1
  3.4 -7.686E-2 -8.065E-2 -8.443E-2 -8.822E-2 -9.202E-2 -9.581E-2 -9.961E-2 -1.034E-1 -1.072E-1 -1.110E-1
  3.6 -5.296E-2 -5.593E-2 -5.892E-2 -6.194E-2 -6.498E-2 -6.803E-2 -7.111E-2 -7.421E-2 -7.733E-2 -8.046E-2
  3.8 -2.763E-2 -2.973E-2 -3.188E-2 -3.407E-2 -3.630E-2 -3.857E-2 -4.089E-2 -4.324E-2 -4.562E-2 -4.804E-2
  4.0 -1.588E-3 -2.788E-3 -4.057E-3 -5.392E-3 -6.790E-3 -8.248E-3 -9.764E-3 -1.133E-2 -1.296E-2 -1.463E-2
  4.2  2.452E-2  2.423E-2  2.385E-2  2.338E-2  2.283E-2  2.220E-2  2.150E-2  2.072E-2  1.987E-2  1.895E-2
  4.4  5.012E-2  5.073E-2  5.123E-2  5.163E-2  5.192E-2  5.212E-2  5.222E-2  5.224E-2  5.216E-2  5.200E-2
  4.6  7.472E-2  7.621E-2  7.758E-2  7.882E-2  7.994E-2  8.095E-2  8.185E-2  8.264E-2  8.332E-2  8.391E-2
  4.8  9.792E-2  1.003E-1  1.025E-1  1.045E-1  1.064E-1  1.082E-1  1.099E-1  1.114E-1  1.129E-1  1.142E-1
  5.0  1.194E-1  1.226E-1  1.255E-1  1.284E-1  1.311E-1  1.336E-1  1.360E-1  1.383E-1  1.404E-1  1.424E-1
  5.2  1.390E-1  1.429E-1  1.466E-1  1.502E-1  1.536E-1  1.568E-1  1.599E-1  1.629E-1  1.657E-1  1.683E-1
  5.4  1.564E-1  1.610E-1  1.655E-1  1.697E-1  1.738E-1  1.777E-1  1.814E-1  1.850E-1  1.885E-1  1.917E-1
  5.6  1.717E-1  1.769E-1  1.820E-1  1.869E-1  1.916E-1  1.961E-1  2.004E-1  2.046E-1  2.086E-1  2.125E-1
  5.8  1.848E-1  1.906E-1  1.963E-1  2.017E-1  2.069E-1  2.120E-1  2.169E-1  2.216E-1  2.262E-1  2.306E-1
  6.0  1.957E-1  2.021E-1  2.082E-1  2.141E-1  2.199E-1  2.255E-1  2.309E-1  2.361E-1  2.411E-1  2.460E-1
  6.2  2.045E-1  2.113E-1  2.179E-1  2.243E-1  2.305E-1  2.365E-1  2.424E-1  2.480E-1  2.535E-1  2.589E-1
  6.4  2.113E-1  2.185E-1  2.255E-1  2.323E-1  2.389E-1  2.453E-1  2.515E-1  2.576E-1  2.635E-1  2.692E-1
  6.6  2.162E-1  2.237E-1  2.311E-1  2.382E-1  2.451E-1  2.519E-1  2.585E-1  2.649E-1  2.711E-1  2.772E-1
  6.8  2.193E-1  2.271E-1  2.348E-1  2.422E-1  2.494E-1  2.565E-1  2.634E-1  2.701E-1  2.766E-1  2.830E-1
  7.0  2.209E-1  2.289E-1  2.368E-1  2.444E-1  2.519E-1  2.592E-1  2.664E-1  2.733E-1  2.801E-1  2.868E-1
  7.2  2.210E-1  2.292E-1  2.372E-1  2.451E-1  2.528E-1  2.603E-1  2.676E-1  2.748E-1  2.818E-1  2.887E-1
  7.4  2.198E-1  2.281E-1  2.363E-1  2.443E-1  2.521E-1  2.598E-1  2.673E-1  2.747E-1  2.819E-1  2.889E-1
  7.6  2.175E-1  2.259E-1  2.342E-1  2.423E-1  2.502E-1  2.580E-1  2.657E-1  2.732E-1  2.805E-1  2.877E-1
  7.8  2.141E-1  2.226E-1  2.310E-1  2.392E-1  2.472E-1  2.551E-1  2.628E-1  2.704E-1  2.778E-1  2.851E-1
  8.0  2.100E-1  2.185E-1  2.269E-1  2.351E-1  2.432E-1  2.511E-1  2.589E-1  2.666E-1  2.741E-1  2.815E-1
  8.2  2.051E-1  2.136E-1  2.220E-1  2.302E-1  2.383E-1  2.463E-1  2.541E-1  2.618E-1  2.694E-1  2.768E-1
