  0.0  0.000E+0  0.000E+0  0.000E+0  0.000E+0  0.000E+0  0.000E+0  0.000E+0  0.000E+0  0.000E+0  0.000E+0
  0.2 -5.708E-3 -5.829E-3 -5.950E-3 -6.070E-3 -6.189E-3 -6.308E-3 -6.426E-3 -6.543E-3 -6.659E-3 -6.775E-3
  0.4 -2.222E-2 -2.269E-2 -2.315E-2 -2.361E-2 -2.407E-2 -2.453E-2 -2.498E-2 -2.543E-2 -2.588E-2 -2.633E-2
  0.6 -4.780E-2 -4.880E-2 -4.979E-2 -5.077E-2 -5.174E-2 -5.271E-2 -5.367E-2 -5.463E-2 -5.557E-2 -5.652E-2
  0.8 -7.996E-2 -8.160E-2 -8.323E-2 -8.484E-2 -8.644E-2 -8.804E-2 -8.961E-2 -9.118E-2 -9.274E-2 -9.428E-2
  1.0 -1.158E-1 -1.181E-1 -1.204E-1 -1.227E-1 -1.250E-1 -1.273E-1 -1.295E-1 -1.317E-1 -1.339E-1 -1.361E-1
  1.2 -1.522E-1 -1.552E-1 -1.582E-1 -1.612E-1 -1.642E-1 -1.671E-1 -1.700E-1 -1.729E-1 -1.757E-1 -1.786E-1
  1.4 -1.865E-1 -1.902E-1 -1.938E-1 -1.974E-1 -2.010E-1 -2.046E-1 -2.081E-1 -2.115E-1 -2.150E-1 -2.184E-1
  1.6 -2.164E-1 -2.206E-1 -2.248E-1 -2.289E-1 -2.331E-1 -2.371E-1 -2.412E-1 -2.452E-1 -2.491E-1 -2.530E-1
  1.8 -2.400E-1 -2.447E-1 -2.493E-1 -2.538E-1 -2.584E-1 -2.628E-1 -2.673E-1 -2.717E-1 -2.761E-1 -2.804E-1
  2.0 -2.560E-1 -2.610E-1 -2.659E-1 -2.708E-1 -2.756E-1 -2.804E-1 -2.851E-1 -2.898E-1 -2.945E-1 -2.991E-1
  2.2 -2.639E-1 -2.690E-1 -2.741E-1 -2.791E-1 -2.841E-1 -2.891E-1 -2.940E-1 -2.988E-1 -3.037E-1 -3.084E-1
  2.4 -2.633E-1 -2.684E-1 -2.736E-1 -2.786E-1 -2.837E-1 -2.887E-1 -2.936E-1 -2.985E-1 -3.034E-1 -3.083E-1
  2.6 -2.545E-1 -2.596E-1 -2.646E-1 -2.696E-1 -2.746E-1 -2.795E-1 -2.844E-1 -2.892E-1 -2.941E-1 -2.988E-1
  2.8 -2.381E-1 -2.430E-1 -2.478E-1 -2.526E-1 -2.574E-1 -2.622E-1 -2.669E-1 -2.716E-1 -2.763E-1 -2.809E-1
  3.0 -2.150E-1 -2.195E-1 -2.241E-1 -2.286E-1 -2.332E-1 -2.377E-1 -2.421E-1 -2.465E-1 -2.510E-1 -2.554E-1
  3.2 -1.861E-1 -1.903E-1 -1.945E-1 -1.987E-1 -2.028E-1 -2.070E-1 -2.111E-1 -2.152E-1 -2.193E-1 -2.234E-1
  3.4 -1.526E-1 -1.564E-1 -1.601E-1 -1.639E-1 -1.676E-1 -1.713E-1 -1.751E-1 -1.788E-1 -1.825E-1 -1.862E-1
  3.6 -1.157E-1 -1.189E-1 -1.222E-1 -1.255E-1 -1.287E-1 -1.320E-1 -1.352E-1 -1.385E-1 -1.418E-1 -1.451E-1
  3.8 -7.639E-2 -7.909E-2 -8.181E-2 -8.454E-2 -8.729E-2 -9.005E-2 -9.283E-2 -9.562E-2 -9.841E-2 -1.012E-1
